city_name,city_lat,city_lng,city_temp_max,city_temp_min,city_temp,city_pressure,city_humidity,city_cloud,city_wind_speed,city_wind_deg,city_country,city_date,city_sunrise,city_sunset,weather_main,weather_description
Skipton,53.9614,-2.0168,3.33,1.11,2.3,1028,67,55,0.49,301,GB,1619148041,1619153310,1619205832,Clouds,broken clouds
Slough,51.5095,-0.5954,3,1.11,1.88,1028,87,4,1.54,80,GB,1619148041,1619153368,1619205092,Clear,clear sky
Solihull,52.4143,-1.7809,3,1.67,2.45,1028,75,0,1.75,113,GB,1619148042,1619153511,1619205518,Clear,clear sky
South Shields,54.9986,-1.4323,5,1,3.3,1028,80,100,1.54,250,GB,1619147928,1619152985,1619205877,Clouds,overcast clouds
Southampton,50.904,-1.4043,2.78,0.56,1.93,1027,52,3,1.34,58,GB,1619147954,1619153653,1619205195,Clear,clear sky
Southport,53.6478,-3.0065,6.67,3.33,5.13,1026,73,8,3.77,133,GB,1619148059,1619153601,1619206016,Clear,clear sky
Southwark,51.5029,-0.1035,3.89,1.67,2.74,1029,93,5,2.57,90,GB,1619148069,1619153251,1619204973,Clear,clear sky
Spalding,33.2668,-84.2833,7.22,5,6.5,1022,65,1,1.89,330,US,1619148069,1619089095,1619136751,Clear,clear sky
St Albans,51.75,-0.3333,2,0,1.13,1028,93,5,2.57,90,GB,1619148072,1619153268,1619205066,Clear,clear sky
St Helens,53.45,-2.7333,6.67,2.22,4.32,1028,70,8,3.6,80,GB,1619147945,1619153569,1619205917,Clear,clear sky
St Leonard's,55.4022,-2.8019,2.78,2.78,2.78,1030,82,100,1.18,234,GB,1619148088,1619153238,1619206281,Clouds,overcast clouds
St Albans,51.75,-0.3333,2,0,1.12,1028,93,5,2.57,90,GB,1619148117,1619153268,1619205066,Clear,clear sky
Stafford,52.8052,-2.1164,2.78,1.67,2.04,1017,29,3,2.01,109,GB,1619148117,1619153528,1619205662,Clear,clear sky
Stafford,52.8052,-2.1164,2.78,1.67,2.04,1017,29,3,2.01,109,GB,1619148117,1619153528,1619205662,Clear,clear sky
Staffordshire,52.8333,-2,2.78,1.67,2.06,1028,59,3,0.89,88,GB,1619148136,1619153496,1619205639,Clear,clear sky
Staines-upon-Thames,51.4309,-0.5061,3.89,0,1.85,1028,87,4,1.54,80,GB,1619148136,1619153359,1619205058,Clear,clear sky
Stansted Mountfitchet,51.9,0.2,1,-1.11,0.19,1029,93,4,2.57,80,GB,1619148136,1619153117,1619204961,Clear,clear sky
Stevenage,51.9022,-0.2026,2,-1.11,0.36,1028,93,5,2.57,90,GB,1619147897,1619153213,1619205058,Clear,clear sky
Stockport,53.4098,-2.1576,6.11,2.22,4.45,1028,56,7,1.03,90,GB,1619147990,1619153438,1619205772,Clear,clear sky
Stratford,41.1845,-73.1332,5,2.78,3.98,1013,48,20,5.14,280,US,1619148139,1619085724,1619134772,Clouds,few clouds
Suffolk,40.8668,-72.7996,6,4.44,5.17,1014,42,1,6.69,290,US,1619148159,1619085675,1619134660,Clear,clear sky
Sunderland,54.9047,-1.3822,5,1,3.42,1028,80,100,1.54,250,GB,1619148159,1619152990,1619205847,Clouds,overcast clouds
Surbiton,51.3915,-0.2983,3.89,0,1.89,1028,87,4,1.54,80,GB,1619148159,1619153315,1619205002,Clear,clear sky
Sutton,51.35,-0.2,2.78,0,1.37,1029,87,4,2.31,78,GB,1619148159,1619153298,1619204972,Clear,clear sky
Sutton Coldfield,52.5667,-1.8167,3.33,1.67,2.61,1028,75,0,1.68,121,GB,1619148067,1619153495,1619205551,Clear,clear sky
Swindon,51.558,-1.7812,3,1.11,1.88,1027,81,1,2.57,60,GB,1619148158,1619153645,1619205384,Clear,clear sky
Tameside,53.5,-2.0833,6.11,2.22,4.09,1028,56,8,0.88,100,GB,1619148196,1619153405,1619205769,Clear,clear sky
Tamworth,52.634,-1.6959,2.78,2.22,2.61,1027,78,3,0.45,91,GB,1619148128,1619153455,1619205533,Clear,clear sky
Taplow,51.5304,-0.6889,3,1.11,1.99,1028,87,4,1.54,80,GB,1619148196,1619153387,1619205117,Clear,clear sky
Taunton,51.0211,-3.1047,3.33,2.22,2.58,1026,82,0,2.08,61,GB,1619148197,1619154043,1619205621,Clear,clear sky
Teddington,51.4223,-0.3305,3.89,0,2.06,1028,87,4,1.54,80,GB,1619148197,1619153318,1619205015,Clear,clear sky
Telford,52.6766,-2.4493,3,1.67,2.09,1028,70,2,0.51,50,GB,1619148197,1619153629,1619205721,Clear,clear sky
Tewkesbury,51.9945,-2.1568,2.22,0.56,1.13,1028,83,1,1.29,89,GB,1619148197,1619153667,1619205542,Clear,clear sky
Thetford,52.4167,0.75,0,-2,-1.33,1029,100,1,1.48,123,GB,1619148198,1619152904,1619204910,Clear,clear sky
Thinford,54.704,-1.5646,5,1.11,3.47,1028,60,100,0.89,71,GB,1619148198,1619153070,1619205855,Clouds,overcast clouds
Thurrock,51.5,0.4167,4.44,2.22,3.56,1029,85,6,2.88,85,GB,1619148198,1619153127,1619204847,Clear,clear sky
Tonbridge,51.1924,0.2753,2.78,-1.11,0.52,1023,94,4,2.51,76,GB,1619148198,1619153208,1619204834,Clear,clear sky
Torquay,50.4638,-3.5143,8.33,6.11,7.5,1026,1,0,0.45,90,GB,1619148199,1619154224,1619205637,Clear,clear sky
Trowbridge,51.3189,-2.2086,2.22,0,1.14,1028,80,0,2.94,85,GB,1619148199,1619153784,1619205450,Clear,clear sky
Truro,50.2653,-5.0544,8,7.78,7.91,1023,66,12,7.2,100,GB,1619148051,1619154622,1619205978,Clouds,few clouds
Royal Tunbridge Wells,51.1325,0.2633,2.78,-1.11,0.23,1026,91,4,0.89,73,GB,1619148199,1619153220,1619204828,Clear,clear sky
Twickenham,51.4454,-0.3297,3.89,0,2.07,1028,87,5,1.54,80,GB,1619147988,1619153314,1619205018,Clear,clear sky
Uxbridge,42.0773,-71.6295,3.33,2.22,2.94,1011,2,11,3.13,285,US,1619148200,1619085273,1619134500,Clouds,few clouds
Wakefield,53.6809,-1.499,5,2.78,3.52,1019,65,69,0.75,208,GB,1619148200,1619153234,1619205660,Clouds,broken clouds
Wallasey,53.4232,-3.065,6.67,4,5.44,1028,70,7,3.6,80,GB,1619148200,1619153653,1619205992,Clear,clear sky
Walsall,52.5853,-1.984,3.33,1.67,2.51,1027,77,4,0.45,109,GB,1619147920,1619153532,1619205594,Clear,clear sky
Waltham Cross,51.689,-0.0333,3.33,0.56,2.22,1028,91,5,0.45,115,GB,1619148201,1619153206,1619204984,Clear,clear sky
Walton on Thames,51.3853,-0.4207,3.89,0,1.8,1028,87,4,1.54,80,GB,1619148201,1619153345,1619205031,Clear,clear sky
Wandsworth,51.4572,-0.1928,3.89,1.11,2.64,1029,93,5,2.57,90,GB,1619148202,1619153280,1619204987,Clear,clear sky
Wanstead,13.1333,-59.6167,26,26,26,1015,61,20,9.26,100,BB,1619148202,1619084493,1619129515,Clouds,few clouds
Warminster,51.2043,-2.1787,2.22,0,1.35,1028,80,1,3.1,87,GB,1619148203,1619153794,1619205426,Clear,clear sky
Warrington,53.3925,-2.5802,6.67,2.22,4.14,1028,70,7,3.6,80,GB,1619148203,1619153542,1619205871,Clear,clear sky
Warwick,41.7001,-71.4162,4.44,2.22,3.56,1011,38,1,4.12,260,US,1619148203,1619085261,1619134411,Clear,clear sky
Watford,51.6553,-0.396,3,0,1.48,1028,93,5,3.09,70,GB,1619148045,1619153298,1619205066,Clear,clear sky
Wednesbury,52.5514,-2.0236,3.33,1.67,2.39,1028,82,4,1.84,117,GB,1619148203,1619153547,1619205598,Clear,clear sky
Wellingborough,52.3027,-0.6945,2.22,0,1.34,1028,86,5,1.67,118,GB,1619148204,1619153268,1619205239,Clear,clear sky
Welwyn Garden City,51.8017,-0.2069,2,0,0.64,1028,93,5,2.57,90,GB,1619148204,1619153230,1619205043,Clear,clear sky
Wembley,-31.9333,115.8,25,23,24.26,1019,40,0,4.12,80,AU,1619148204,1619131361,1619171236,Clear,clear sky
West Sussex,51,-0.4167,4.44,1.67,3.22,1025,3,3,0.45,304,GB,1619148204,1619153402,1619204972,Clear,clear sky
West Thurrock,51.4783,0.2767,4.44,2.22,3.35,1029,93,6,2.57,90,GB,1619148205,1619153164,1619204877,Clear,clear sky
Weybridge,51.3722,-0.453,3.89,0,1.67,1028,87,4,1.54,80,GB,1619148206,1619153355,1619205037,Clear,clear sky
Weymouth,42.2209,-70.9398,4.44,2.22,3.47,1009,41,1,5.14,270,US,1619148207,1619085093,1619134349,Clear,clear sky
Whitchurch,52.9667,-2.6833,3.33,0,1.94,1028,70,6,0.51,50,GB,1619148121,1619153637,1619205825,Clear,clear sky
Whiteley,50.8844,-1.2525,7.22,0.56,3.83,1025,87,3,4.9,80,GB,1619148208,1619153620,1619205155,Clear,clear sky
Whitton,53.7,-0.6333,5,2.22,3.64,1029,81,66,4.12,220,GB,1619148208,1619153023,1619205455,Clouds,broken clouds
Wigan,53.5333,-2.6167,6.67,2.78,5.14,1027,56,8,0.45,90,GB,1619148208,1619153527,1619205903,Clear,clear sky
Wilmslow,53.328,-2.2315,6.11,2.22,4.45,1028,56,6,1.03,90,GB,1619148208,1619153469,1619205776,Clear,clear sky
Wiltshire,51.25,-1.9167,2.22,1.11,1.7,1027,87,3,2.57,90,GB,1619148208,1619153724,1619205370,Clear,clear sky
Winchester,51.0651,-1.3187,3,0.56,2.07,1027,87,4,3.6,50,GB,1619148209,1619153609,1619205198,Clear,clear sky
Wirral,53.3333,-3.0833,6.67,4,5.26,1028,70,7,3.6,80,GB,1619148209,1619153672,1619205982,Clear,clear sky
Wisbech,52.6662,0.1594,0.56,-1.11,-0.46,1029,91,16,1.4,166,GB,1619148209,1619153005,1619205092,Clouds,few clouds
Woking,51.319,-0.5589,3,0,1.33,1028,86,4,0.51,0,GB,1619148137,1619153388,1619205054,Clear,clear sky
Wolverhampton,52.5855,-2.123,3.33,1.67,2.51,1028,82,3,1.9,120,GB,1619148042,1619153565,1619205628,Clear,clear sky
Woolwich,43.9187,-69.8012,2.78,0,1.84,1004,55,75,3.09,0,US,1619148210,1619084641,1619134255,Clouds,broken clouds
Worthing,50.8145,-0.3713,5,1.67,3.67,1026,84,4,0.89,27,GB,1619148210,1619153419,1619204933,Clear,clear sky
Yate,51.5407,-2.4184,2.78,0,1.42,1028,74,0,0.45,136,GB,1619148210,1619153800,1619205535,Clear,clear sky
Yeovil,50.9416,-2.6321,4,0.56,2.54,1027,56,0,1.54,100,GB,1619148085,1619153942,1619205495,Clear,clear sky
York,40.1254,-77,5,2.78,3.99,1017,38,20,3.09,280,US,1619148211,1619086754,1619135597,Clouds,few clouds
Yorkshire,38.7932,-77.4478,7,4.44,5.77,1019,45,75,1.54,220,US,1619148211,1619086986,1619135580,Clouds,broken clouds
Antrim,54.6667,-6.25,3.33,0,1.51,1026,69,0,2.06,100,GB,1619148211,1619154200,1619206974,Clear,clear sky
Banbridge,54.35,-6.2833,2.78,0,1.63,1026,69,0,2.06,100,GB,1619148067,1619154264,1619206926,Clear,clear sky
Bangor,54.6534,-5.669,3.33,2,2.71,1027,87,1,0.51,0,GB,1619148211,1619154063,1619206832,Clear,clear sky
Belfast,54.5833,-5.9333,3.33,0,2.07,1027,87,0,0.51,0,GB,1619147598,1619154139,1619206883,Clear,clear sky
Coleraine,55.1333,-6.6667,4,0,2.18,1026,69,0,2.06,100,GB,1619148130,1619154214,1619207159,Clear,clear sky
Craigavon,54.4471,-6.387,3.33,0,1.81,1026,69,0,2.06,100,GB,1619148212,1619154272,1619206968,Clear,clear sky
Londonderry,54.9981,-7.3093,1.32,1.32,1.32,1027,66,0,0.92,131,GB,1619148004,1619154393,1619207289,Clear,clear sky
Newry,54.1784,-6.3374,2.78,2.78,2.78,1026,78,0,0.45,273,GB,1619148212,1619154307,1619206908,Clear,clear sky
Aberdeen,57.1437,-2.0981,6,2.78,4.57,1027,75,99,1.54,0,GB,1619148158,1619152726,1619206455,Clouds,overcast clouds
Dumbarton,55.9443,-4.5706,3.89,0,1.82,1028,93,100,1.03,250,GB,1619148165,1619153559,1619206809,Clouds,overcast clouds
Dumfries,38.5676,-77.328,8,5.56,6.81,1020,42,75,1.54,290,US,1619148213,1619086978,1619135530,Clouds,broken clouds
Dundee,56.5,-2.9667,3,1.67,2.49,1028,93,0,2.06,280,GB,1619147991,1619153066,1619206532,Clear,clear sky
Dunfermline,56.0716,-3.4589,3.89,2,3.29,1028,100,100,1.03,220,GB,1619148214,1619153268,1619206566,Clouds,overcast clouds
East Kilbride,55.7667,-4.1667,3.89,0,2.22,1028,93,100,1.03,250,GB,1619148214,1619153496,1619206678,Clouds,overcast clouds
Elgin,42.0373,-88.2812,10.56,7.78,9.04,1017,43,1,4.63,230,US,1619148214,1619089270,1619138496,Clear,clear sky
Falkirk,55.9992,-3.7871,3.89,2,3.3,1028,100,100,1.03,220,GB,1619148214,1619153361,1619206631,Clouds,overcast clouds
Glasgow,55.8652,-4.2576,3.89,0,1.93,1028,93,100,1.03,250,GB,1619148115,1619153499,1619206718,Clouds,overcast clouds
Inverness,57.4791,-4.224,3.33,1,1.73,1028,93,0,0.51,180,GB,1619148107,1619153165,1619207036,Clear,clear sky
Larbert,56.0225,-3.8287,3.89,2,3.3,1028,100,100,1.03,220,GB,1619148215,1619153366,1619206646,Clouds,overcast clouds
Linwood,39.3398,-74.5752,6.11,2.78,5.09,1017,36,1,3.09,260,US,1619148215,1619086247,1619134941,Clear,clear sky
Livingston,55.9029,-3.5226,3.89,2,3.21,1028,100,100,1.03,220,GB,1619148215,1619153316,1619206549,Clouds,overcast clouds
Paisley,55.8317,-4.4325,3.89,0,1.72,1028,93,100,1.03,250,GB,1619148215,1619153548,1619206754,Clouds,overcast clouds
Perth,-31.9333,115.8333,25,23,24.25,1019,40,0,4.12,80,AU,1619148216,1619131353,1619171228,Clear,clear sky
Prestwick,55.4833,-4.6167,2,2,2,1028,75,100,3.6,100,GB,1619148016,1619153658,1619206732,Clouds,overcast clouds
St Andrews,56.3387,-2.799,3.33,3,3.2,1028,93,0,2.06,280,GB,1619148216,1619153057,1619206460,Clear,clear sky
Stockbridge,33.5443,-84.2338,12,5,7.98,1023,87,1,1.74,310,US,1619148216,1619089061,1619136762,Clear,clear sky
Ceredigion,52.25,-4,7,-1.67,1.97,1025,49,0,4.12,70,GB,1619148216,1619154069,1619206025,Clear,clear sky
Cwmbran,51.6545,-3.0228,3.89,1.11,2.68,1026,74,0,3.05,47,GB,1619148217,1619153928,1619205697,Clear,clear sky
Glamorgan,11.2226,-60.6098,26,26,26,1014,73,20,3.6,90,TT,1619148217,1619084838,1619129647,Clouds,few clouds
Llandudno,53.325,-3.8315,7.22,7.22,7.22,1026,61,2,3.66,145,GB,1619148217,1619153853,1619206160,Clear,clear sky
Llanelli,51.682,-4.1619,8.33,6.11,7.3,1025,49,0,4.12,70,GB,1619147930,1619154196,1619205975,Clear,clear sky
Monmouth,40.3001,-74.1663,6.67,3.89,5.38,1015,36,1,3.6,260,US,1619148217,1619086058,1619134933,Clear,clear sky
Pont-y-clun,51.5216,-3.3915,6,2.78,4.65,1027,52,0,4.63,80,GB,1619148218,1619154036,1619205765,Clear,clear sky
Rhyl,53.3196,-3.4886,7.22,3.33,5.79,1026,61,4,3.82,151,GB,1619148073,1619153772,1619206077,Clear,clear sky
Swansea,51.6208,-3.9432,8.33,3.33,6.53,1025,45,0,4.02,179,GB,1619148218,1619154153,1619205913,Clear,clear sky
Wrexham,53,-3,3.33,0,1.87,1027,76,7,0.45,154,GB,1619148218,1619153708,1619205906,Clear,clear sky
Athens,37.9795,23.7162,15,12,13.77,1018,62,20,0.62,246,GR,1619147574,1619149125,1619197667,Clouds,few clouds
Chalandri,38.0223,23.8094,15,11.11,13.62,1019,60,62,0.45,198,GR,1619148219,1619149098,1619197649,Clouds,broken clouds
Glyfada,37.8586,23.7692,15,13.33,14.34,1019,61,85,0.45,57,GR,1619148219,1619149123,1619197643,Clouds,overcast clouds
Piraeus,37.947,23.645,15,12,13.83,1018,62,20,0.42,238,GR,1619148220,1619149145,1619197681,Clouds,few clouds
Mykonos,37.4453,25.3287,16.11,14,15.08,1019,54,62,1.54,0,GR,1619148220,1619148786,1619197231,Clouds,broken clouds
Budapest,47.498,19.0399,6.11,3.89,5.17,1020,60,0,3.09,300,HU,1619147692,1619149222,1619199814,Clear,clear sky
Bali,-8.5,115,30,30,30,1011,66,20,3.09,100,ID,1619148220,1619130140,1619172841,Clouds,few clouds
Denpasar,-8.65,115.2167,30,30,30,1011,66,20,3.09,100,ID,1619148221,1619130096,1619172781,Clouds,few clouds
Banten,-6.5,106.25,32.78,31.67,32.24,1012,55,20,1.03,0,ID,1619148221,1619132132,1619175048,Clouds,few clouds
Tangerang,-6.1781,106.63,32.22,31.67,31.94,1012,55,20,1.03,0,ID,1619148221,1619132024,1619174974,Clouds,few clouds
Bandung,-6.9039,107.6186,25.56,25.56,25.56,1014,66,12,0.89,25,ID,1619148221,1619131825,1619174698,Clouds,few clouds
Bekasi,-6.2349,106.9896,32.22,30,31.32,1011,62,20,0.28,267,ID,1619148221,1619131941,1619174885,Haze,haze
Depok,-6.4,106.8186,32.78,30,31.69,1011,62,20,0.55,347,ID,1619148222,1619131990,1619174917,Haze,haze
Surabaya,-7.2492,112.7508,31,31,31,1011,62,20,2.06,130,ID,1619148222,1619130612,1619173448,Haze,haze
Jakarta,-6.2146,106.8451,32.22,30,31.36,1011,62,20,0.25,262,ID,1619148023,1619131974,1619174921,Haze,haze
Karawang,-6.3042,107.3079,32.22,30,31.01,1011,62,20,0.65,253,ID,1619148223,1619131868,1619174805,Haze,haze
Semarang,-6.9932,110.4203,31,31,31,1011,62,20,3.6,330,ID,1619148223,1619131158,1619174021,Clouds,few clouds
Surakarta,-7.5561,110.8317,28.36,28.36,28.36,1012,65,46,1.96,196,ID,1619148223,1619131089,1619173892,Clouds,scattered clouds
Bogor,-6.5944,106.7892,32.78,30,31.71,1011,62,20,0.29,316,ID,1619148224,1619132008,1619174914,Haze,haze
Cirebon,-6.7063,108.557,29.36,29.36,29.36,1012,59,8,1.29,30,ID,1619148172,1619131590,1619174484,Clear,clear sky
Jakarta,-6.2146,106.8451,32.22,30,31.36,1011,62,20,0.25,262,ID,1619148023,1619131974,1619174921,Haze,haze
Yogyakarta,-7.7828,110.3608,28.97,28.97,28.97,1012,60,36,2.24,158,ID,1619148224,1619131214,1619173993,Clouds,scattered clouds
Malang,-7.9797,112.6304,31,31,31,1011,62,20,2.06,130,ID,1619148224,1619130680,1619173438,Haze,haze
Yogyakarta,-7.7828,110.3608,28.97,28.97,28.97,1012,60,36,2.24,158,ID,1619148179,1619131214,1619173993,Clouds,scattered clouds
Yogyakarta,-7.7828,110.3608,28.97,28.97,28.97,1012,60,36,2.24,158,ID,1619148179,1619131214,1619173993,Clouds,scattered clouds
Pontianak,-0.0333,109.3333,30,30,30,1011,74,75,3.6,140,ID,1619148218,1619131048,1619174653,Clouds,broken clouds
Samarinda,-0.5,117.15,32.04,32.04,32.04,1010,53,65,2.17,199,ID,1619148225,1619129197,1619172752,Clouds,broken clouds
Balikpapan,-1.2675,116.8289,28.45,28.45,28.45,1011,71,73,3.22,204,ID,1619148225,1619129315,1619172788,Clouds,broken clouds
Badung,-8.4355,115.2437,30,30,30,1011,66,20,3.09,100,ID,1619148226,1619130078,1619172786,Clouds,few clouds
Nusa Dua,-9.5981,123.7703,28.7,28.7,28.7,1011,63,23,1.93,310,ID,1619148226,1619128094,1619170678,Clouds,few clouds
Makassar,-5.14,119.4221,31,31,31,1011,62,20,2.06,140,ID,1619148226,1619128898,1619171960,Clouds,few clouds
Manado,1.487,124.8455,32,32,32,1010,66,40,2.06,320,ID,1619148174,1619127245,1619171011,Clouds,scattered clouds
Lampung,-5,105,28.99,28.99,28.99,1012,66,68,3.62,189,ID,1619148227,1619132352,1619175428,Clouds,broken clouds
Medan,3.5833,98.6667,28,28,28,1011,89,75,3.6,130,ID,1619148115,1619133414,1619177406,Clouds,broken clouds
Pekanbaru,0.5333,101.45,27,27,27,1011,78,40,1.44,320,ID,1619148227,1619132910,1619176575,Clouds,scattered clouds
Palembang,-2.9167,104.7458,29,29,29,1012,74,40,0.55,225,ID,1619148227,1619132302,1619175600,Clouds,scattered clouds
Bray,53.2028,-6.0983,7.22,2,4.1,1025,80,0,1.03,120,IE,1619148227,1619154417,1619206684,Clear,clear sky
Cork,51.898,-8.4706,7.22,7,7.1,1022,87,20,4.12,90,IE,1619148228,1619155196,1619207044,Clouds,few clouds
Dublin,37.7021,-121.9358,11.11,8.33,9.77,1014,81,1,6.69,280,US,1619147634,1619097752,1619146165,Clear,clear sky
Kilkenny,52.6542,-7.2522,3.33,0.56,1.32,1026,83,100,2.44,85,IE,1619147708,1619154783,1619206871,Clouds,overcast clouds
Howth,-41.1,146.0167,13.33,13.33,13.33,1004,63,66,5.81,243,AU,1619148229,1619124840,1619163254,Clouds,broken clouds
Malahide,53.4508,-6.1544,7.22,0,3.29,1026,93,0,1.54,350,IE,1619148229,1619154389,1619206739,Clear,clear sky
Waterford,42.7023,-83.4027,3.33,1.67,2.65,1017,44,1,2.57,240,US,1619148230,1619088032,1619137392,Clear,clear sky
Limerick,52.6647,-8.6231,8,5,6.47,1023,61,0,4.63,90,IE,1619148230,1619155110,1619207203,Clear,clear sky
Hyderabad,17.3753,78.4744,29,27.78,28.36,1016,61,75,2.06,260,IN,1619147910,1619137484,1619183027,Haze,haze
Delhi,28.6667,77.2167,30.56,25,27.72,1010,44,75,4.12,150,IN,1619148133,1619137048,1619184067,Haze,haze
Gurgaon,28.4667,77.0333,30.56,25,28.08,1010,44,75,4.12,150,IN,1619148008,1619137106,1619184096,Haze,haze
New Delhi,28.6128,77.2311,30.56,25,27.68,1010,44,75,4.12,150,IN,1619148071,1619137048,1619184060,Haze,haze
Bengaluru,12.9762,77.6033,24,23,23.58,1017,78,40,2.06,300,IN,1619147337,1619137950,1619182979,Clouds,scattered clouds
Mumbai,19.0144,72.8479,30,30,30,1012,58,40,2.57,340,IN,1619148231,1619138735,1619184477,Haze,haze
Navi Mumbai,19.0368,73.0158,30,30,30,1012,58,40,2.57,340,IN,1619148231,1619138693,1619184438,Haze,haze
Pune,18.5196,73.8553,28.1,28.1,28.1,1013,34,83,1.73,341,IN,1619148231,1619138523,1619184205,Clouds,broken clouds
Chennai,13.0878,80.2785,31,31,31,1011,58,20,3.6,230,IN,1619148133,1619137302,1619182343,Clouds,few clouds
Noida,28.58,77.33,30.56,25,27.84,1010,44,75,4.12,150,IN,1619148232,1619137027,1619184033,Haze,haze
Asahikawa,43.7678,142.3703,14,14,14,1022,38,0,3.6,360,JP,1619148232,1619120098,1619169747,Clear,clear sky
Chitose,42.8194,141.6522,17.78,16.11,17.02,1022,39,0,8.23,330,JP,1619148232,1619120372,1619169818,Clear,clear sky
Hakodate,41.7758,140.7367,11,11,11,1023,66,0,4.12,210,JP,1619148232,1619120700,1619169929,Clear,clear sky
Kitahiroshima,42.9758,141.5672,17.78,16.11,16.71,1023,7,0,3.58,32,JP,1619148232,1619120376,1619169855,Clear,clear sky
Obihiro,42.9172,143.2044,15,15,15,1021,36,0,1.54,0,JP,1619148233,1619119990,1619169455,Clear,clear sky
Sapporo,43.0642,141.3469,16.11,13,14.94,1024,47,0,6.17,330,JP,1619148233,1619120419,1619169917,Clear,clear sky
Tomakomai,42.6369,141.6033,17.78,17,17.37,1022,39,0,8.23,330,JP,1619148233,1619120403,1619169810,Clear,clear sky
Aomori,40.8244,140.74,16.67,13.89,15.02,1023,31,0,4.12,50,JP,1619148233,1619120795,1619169832,Clear,clear sky
Goshogawara,40.8044,140.4414,16.67,13.89,15.29,1023,31,0,4.12,50,JP,1619148233,1619120868,1619169902,Clear,clear sky
Hachinohe,40.5,141.5,13.89,13.89,13.89,1010,32,0,1.34,1,JP,1619148234,1619120645,1619169618,Clear,clear sky
Hirosaki,40.5931,140.4725,16.67,13.89,15.2,1023,31,0,4.12,50,JP,1619148234,1619120882,1619169874,Clear,clear sky
Iwate,39.596,141.3597,18,18,18,1021,29,0,4.12,20,JP,1619148234,1619120766,1619169564,Clear,clear sky
Morioka,39.7036,141.1525,18,18,18,1021,29,0,4.12,20,JP,1619148235,1619120805,1619169624,Clear,clear sky
Ishinomaki,38.4167,141.3,13,13,13,1023,41,20,4.12,140,JP,1619148235,1619120890,1619169468,Clouds,few clouds
Mori,34.8333,137.9333,20,16,18.81,1021,51,75,4.12,120,JP,1619148235,1619122010,1619169964,Clouds,broken clouds
Sendai,38.2689,140.8719,13,13,13,1023,41,20,4.12,140,JP,1619148235,1619121006,1619169558,Clouds,few clouds
Tagajo,38.2937,141.0056,13,13,13,1023,41,20,4.12,140,JP,1619148235,1619120972,1619169528,Clouds,few clouds
Akita,39.7167,140.1167,15,15,15,1022,44,0,4.63,290,JP,1619148236,1619121052,1619169874,Clear,clear sky
Daisen,35.3833,133.5333,17,17,17,1019,59,75,8.23,50,JP,1619148236,1619123019,1619171067,Clouds,broken clouds
Sakata,38.9167,139.855,12,12,12,1023,71,20,3.6,300,JP,1619148236,1619121190,1619169862,Clouds,few clouds
Tendō,38.3536,140.3697,17,17,17,1022,31,20,1.03,0,JP,1619148237,1619121119,1619169686,Clouds,few clouds
Yamagata,38.2406,140.3633,17,17,17,1022,31,20,1.03,0,JP,1619148237,1619121131,1619169677,Clouds,few clouds
Fukushima,37.75,140.4678,17.22,17.22,17.22,1021,23,0,1.34,35,JP,1619148237,1619121150,1619169608,Clear,clear sky
Iwaki,37.05,140.8833,17.22,15,15.81,1022,42,1,3.13,94,JP,1619147984,1619121113,1619169446,Clear,clear sky
Kōriyama,37.4,140.3833,17.22,16,16.81,1021,21,20,3.6,320,JP,1619148237,1619121202,1619169597,Clouds,few clouds
Hitachi,36.6,140.65,15,15,15,1023,41,20,4.63,80,JP,1619148238,1619121208,1619169462,Clouds,few clouds
Hitachinaka,36.3972,140.5362,15,15,15,1023,41,20,4.63,80,JP,1619148238,1619121253,1619169472,Clouds,few clouds
Kamisu,35.8907,140.6686,18.89,15,16.66,1022,39,20,6.17,30,JP,1619148238,1619121265,1619169396,Clouds,few clouds
Kasama,-10.2129,31.1808,14.34,14.34,14.34,1016,97,81,1.61,94,ZM,1619148238,1619150350,1619192860,Clouds,broken clouds
Mito,36.3414,140.4467,15,15,15,1023,41,20,4.63,80,JP,1619148238,1619121280,1619169489,Clouds,few clouds
Moriya,35.9333,140,20.56,15,18.25,1023,38,40,2.57,60,JP,1619148239,1619121422,1619169561,Clouds,scattered clouds
Ryūgasaki,35.9,140.1833,18.89,16,18,1022,39,20,6.17,30,JP,1619148239,1619121381,1619169514,Clouds,few clouds
Shimotsuma,36.185,139.9673,18.89,15,17.62,1023,41,20,4.63,80,JP,1619148239,1619121408,1619169590,Clouds,few clouds
Toride,35.9,140.0833,20.56,18.89,19.44,1020,35,0,0.45,317,JP,1619148239,1619121405,1619169538,Clear,clear sky
Tsuchiura,36.0905,140.2105,18.89,15,16.68,1023,41,20,4.63,80,JP,1619148239,1619121358,1619169524,Clouds,few clouds
